Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S199748080,Chilean Tinamou,Nothoprocta perdicaria,165,1,CL-RM,Lo Barnechea,L16585931,"Camino a Farellones, Lo Barnechea CL-Metropolitana de Santiago -33.34644, -70.35803",-33.346441,-70.358033,2024-10-19,08:09 AM,eBird - Stationary Count,8,1,,,1,,"Solo oída, no vista"
S154259403,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),300,2,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2023-11-11,08:12 AM,eBird - Traveling Count,171,1,2.623,,17,,,"Santa Clara Valley Audubon Society field trip with Vinayak Hebbagil, Eve Meier and Shweta Shidhore leading. For more information about membership, field trips and classes, visit scvas.org"
S157058117,Ruddy Duck,Oxyura jamaicensis,753,30,US-CA,Santa Clara,L16591769,"Palo Alto Baylands Nature Preserve, Palo Alto US-CA 37.45895, -122.10522",37.458955,-122.105219,2023-12-23,08:02 AM,eBird - Traveling Count,214,1,2.363,,24,,,"Santa Clara Valley Audubon Society field trip with Diane McCoy, Susan Tenney and Peg Albrets leading. We started around 8 am.  There was a high tide of 8.9 feet at 9:08 am.    For more information about membership, field trips and classes visit SCVAS.org."
S165048752,Ruddy Duck,Oxyura jamaicensis,753,20,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2024-03-16,08:07 AM,eBird - Traveling Count,257,1,7.82,,2
S162799737,Ruddy Duck,Oxyura jamaicensis,753,11,US-CA,Santa Clara,L1305605,Sunnyvale WPCP--Landfill,37.4199078,-122.0202327,2024-02-24,07:54 AM,eBird - Traveling Count,194,1,3.703,,3
S170652033,Ruddy Duck,Oxyura jamaicensis,753,2,US-AZ,Santa Cruz,L2064166,Patagonia Lake SP--Birding Trail,31.496718,-110.848945,2024-04-27,05:57 PM,eBird - Traveling Count,80,1,2.94,,3
S171944260,Ruddy Duck,Oxyura jamaicensis,753,17,MX-DIF,Xochimilco,L246858,Parque Ecológico de Xochimilco,19.2919773,-99.0963364,2024-05-03,04:25 PM,eBird - Traveling Count,48,1,1.92,,2
S198398422,Lake Duck,Oxyura vittata,761,12,CL-RM,Lampa,L570658,SN Laguna Batuco,-33.2064427,-70.8279133,2024-10-11,10:44 AM,eBird - Traveling Count,147,0,2.32,,1
S198994043,Andean/Lake Duck,Oxyura ferruginea/vittata,762,3,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,11:03 AM,eBird - Traveling Count,164,0,2.13,,1
S157049893,duck sp.,Anatidae (duck sp.),767,4,US-CA,Alameda,L874154,Lake Chabot Regional Park,37.7244154,-122.1024199,2023-12-24,04:14 PM,eBird - Traveling Count,58,1,2.34,,3
S171768235,West Mexican Chachalaca,Ortalis poliocephala,840,1,MX-MOR,Tepoztlán,L18546208,Morelos - Alrededores de Sitio Sagrado,18.9757038,-99.0547436,2024-05-03,07:20 AM,eBird - Traveling Count,104,1,1.1,,2,,Escuchada
S177366068,Mountain Quail,Oreortyx pictus,986,X,US-CA,Tuolumne,L20253787,Hardin Flat Rd.--Sunset Inn,37.8090709,-119.8964464,2024-05-25,07:23 PM,eBird - Casual Observation,,0,,,1,,heard in the forest multiple times nearby but not able to see it
S198994397,California Quail,Callipepla californica,1064,13,CL-RM,Las Condes,L2405196,Parque Natural Aguas de Ramón,-33.4345214,-70.502851,2024-10-13,08:48 AM,eBird - Traveling Count,335,0,9.69,,1
S199524285,California Quail,Callipepla californica,1064,4,CL-RM,Lo Barnechea,L6057635,Camino a Farellones--Plazoleta Negra,-33.3520484,-70.329296,2024-10-19,01:26 PM,eBird - Traveling Count,10,1,.26,,2
S198994241,California Quail,Callipepla californica,1064,2,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,03:13 PM,eBird - Traveling Count,117,0,3.35,,1
S202159510,California Quail,Callipepla californica,1064,15,US-CA,San Mateo,L878659,Windy Hill OSP,37.3626535,-122.2298956,2024-11-11,07:26 AM,eBird - Traveling Count,28,1,1.81,,1
S177365803,California Quail,Callipepla californica,1064,X,US-CA,Santa Clara,L32389203,"Jackass Trail, Morgan Hill, California, US (37.194, -121.494)",37.1936043,-121.4942457,2024-05-19,11:58 AM,eBird - Traveling Count,180,0,3.,,1
S204217558,California Quail,Callipepla californica,1064,2,US-CA,Santa Clara,L4110180,Joseph D. Grant CP--Grant Lake,37.3436434,-121.7172099,2024-12-01,07:50 AM,eBird - Traveling Count,210,1,3.36,,2,,,,626995523 626995524
S173221717,California Quail,Callipepla californica,1064,5,US-CA,Sonoma,L31513921,"7700 Joyce Drive, Sebastopol, California, US (38.419, -122.839)",38.4189139,-122.8391088,2024-05-10,08:09 AM,eBird - Traveling Count,22,1,.65,,1
S173585635,California Quail,Callipepla californica,1064,2,US-CA,Sonoma,L810111,Ragle Ranch Regional Park,38.4051776,-122.8523827,2024-05-11,08:09 AM,eBird - Traveling Count,134,1,3.161,,2
S170857525,Gambel's Quail,Callipepla gambelii,1075,2,US-AZ,Pima,L1406596,Saguaro NP--West--Desert Discovery Trail,32.2625304,-111.2106575,2024-04-28,03:58 PM,eBird - Traveling Count,28,1,.61,,3
S170629025,Gambel's Quail,Callipepla gambelii,1075,2,US-AZ,Santa Cruz,L247122,Paton Center for Hummingbirds (Patons' Yard),31.5390131,-110.7606337,2024-04-27,03:24 PM,eBird - Traveling Count,75,1,.38,,3
S165759832,Wild Turkey,Meleagris gallopavo,1242,2,US-CA,Alameda,L28296664,"Anthony Chabot Regional Park, Castro Valley US-CA 37.71526, -122.10225",37.715263,-122.10225,2024-03-23,03:59 PM,eBird - Traveling Count,106,1,3.868,,3
S159001730,Wild Turkey,Meleagris gallopavo,1242,45,US-CA,Alameda,L216132,Coyote Hills Regional Park,37.553764,-122.0875025,2024-01-15,08:28 AM,eBird - Traveling Count,254,1,4.09,,3
S184622875,Wild Turkey,Meleagris gallopavo,1242,4,US-CA,Alameda,L216132,Coyote Hills Regional Park,37.553764,-122.0875025,2024-06-30,11:00 AM,eBird - Traveling Count,92,1,4.74,,2
S202974271,Wild Turkey,Meleagris gallopavo,1242,X,US-CA,Alameda,L216132,Coyote Hills Regional Park,37.553764,-122.0875025,2024-11-09,07:27 AM,eBird - Traveling Count,101,0,2.58,,1,,,Audio Recording,626557540
S202811385,Wild Turkey,Meleagris gallopavo,1242,28,US-CA,Alameda,L216132,Coyote Hills Regional Park,37.553764,-122.0875025,2024-11-17,07:19 AM,eBird - Traveling Count,132,1,4.47,,1,,,Audio Recording,626996607
S190446672,Wild Turkey,Meleagris gallopavo,1242,21,US-CA,Alameda,L13758035,Coyote Hills Regional Park--D.U.S.T. Trail,37.5603121,-122.0789314,2024-07-20,08:55 AM,eBird - Traveling Count,162,1,7.184,,3
S152332833,Wild Turkey,Meleagris gallopavo,1242,12,US-CA,Alameda,L1341883,Coyote Hills Regional Park--Visitor Center area,37.5533565,-122.0907479,2023-10-15,09:31 AM,eBird - Traveling Count,181,1,5.39,,5
S165845247,Wild Turkey,Meleagris gallopavo,1242,11,US-CA,Alameda,L1341883,Coyote Hills Regional Park--Visitor Center area,37.5533565,-122.0907479,2024-03-24,09:07 AM,eBird - Traveling Count,200,1,2.2,,2
S190211534,Wild Turkey,Meleagris gallopavo,1242,2,US-CA,Alameda,L1001685,Hayward Regional Shoreline--Cogswell Marsh,37.6369365,-122.1479702,2024-08-04,07:50 AM,eBird - Traveling Count,112,1,3.22,,3
S170587152,Wild Turkey,Meleagris gallopavo,1242,10,US-AZ,Santa Cruz,L268114,Madera Canyon--Santa Rita Lodge,31.7251514,-110.8801067,2024-04-27,10:40 AM,eBird - Stationary Count,20,1,,,6,,,"Patchy clouds, 59 F"
S173585635,Wild Turkey,Meleagris gallopavo,1242,2,US-CA,Sonoma,L810111,Ragle Ranch Regional Park,38.4051776,-122.8523827,2024-05-11,08:09 AM,eBird - Traveling Count,134,1,3.161,,2
S184475505,Sooty Grouse,Dendragapus fuliginosus,1288,5,US-CA,Mariposa,L4789214,Yosemite NP--Clouds Rest Trail,37.7885562,-119.4890213,2024-06-29,10:36 AM,eBird - Casual Observation,,0,,,1
S190446672,Ring-necked Pheasant,Phasianus colchicus,1444,1,US-CA,Alameda,L13758035,Coyote Hills Regional Park--D.U.S.T. Trail,37.5603121,-122.0789314,2024-07-20,08:55 AM,eBird - Traveling Count,162,1,7.184,,3
S165845247,Ring-necked Pheasant,Phasianus colchicus,1444,1,US-CA,Alameda,L1341883,Coyote Hills Regional Park--Visitor Center area,37.5533565,-122.0907479,2024-03-24,09:07 AM,eBird - Traveling Count,200,1,2.2,,2,,Scoped next to a deer
S185917527,Indian Peafowl,Pavo cristatus,1539,1,US-FL,Miami-Dade,L34282093,"1550 Northwest 14th Court, Miami, Florida, US (25.783, -80.219)",25.78289,-80.2194136,2024-07-07,04:53 PM,eBird - Casual Observation,,0,,,1
S185700617,Red Junglefowl,Gallus gallus,1586,2,US-FL,Monroe,L34396389,"1106 Key Plaza, Key West, Florida, US (24.566, -81.77)",24.5664953,-81.7704325,2024-07-06,01:00 PM,eBird - Casual Observation,,0,,,1
S165252927,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,45,US-CA,Alameda,L582754,San Leandro Marina,37.695231,-122.1906281,2024-03-17,09:00 AM,eBird - Traveling Count,159,1,3.542,,3
S171944278,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,MX-DIF,Coyoacán,L11181416,"Parque de las Montañas, Ciudad de México, MX (19.348, -99.123)",19.3479405,-99.1233828,2024-05-03,05:44 PM,eBird - Stationary Count,8,1,,,2
S169311392,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,1,US-CA,Los Angeles,L22632489,Ballona Lagoon,33.9717874,-118.4588458,2024-04-19,09:00 AM,eBird - Traveling Count,43,1,2.05,,1
S183306525,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,4,US-CA,Marin,L27142125,Sausalito Harbor to GG Bridge,37.858678,-122.475268,2024-06-22,07:56 AM,eBird - Traveling Count,35,1,7.119,,28
S185355465,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,4,US-FL,Miami-Dade,L34308648,"Miami Beach, Florida, US (25.796, -80.126)",25.7956579,-80.125692,2024-07-04,06:51 PM,eBird - Casual Observation,,0,,,1
S201158119,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,X,US-CA,Monterey,L560458,Monterey Bay Aquarium (outside only),36.6183407,-121.9016623,2024-11-02,12:39 PM,eBird - Stationary Count,9,0,,,1
S168448531,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,CA-ON,Peel,L4047590,Mississauga--Ben Machree Park,43.5408026,-79.5884585,2024-04-13,09:10 AM,IBA Canada (protocol),45,1,1.6,,26,,,"Very windy but good visibility. Temperatures between 4 and 6 oC   This list is a summary of birds for the IBA WELO count and The Riverwood Conservancy sponsored bird walk at Ben Machree Park and surroundings. Some 26 birdwatchers challenged the winds on a walk along the lake,  A Harlequin Duck was a nice surprises photographers by Pat Hare.  Thanks for the help to Pat Hare, Trisha Kluge, Malcolm Stewart, Ken Li and Sandra Porifiro"
S169076500,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,4,CA-ON,Peel,L208775,Port Credit--J. C. Saddington Park,43.5471294,-79.5821225,2024-04-13,08:30 AM,IBA Canada (protocol),40,1,1.8,,26,,,"Partly cloudy ….Very windy (ENE) with very turbid waters due to all the rain that has fallen in the last 24 hours. Temperatures between 4 and 6 oC    This list is a summary of birds for the IBA WELO count and The Riverwood Conservancy sponsored bird walk along the lakefront. Some 26 birdwatchers challenged the winds on a walk along the lake, a Great Egret and A Harlequin Duck were nice surprises.  Thanks for the help to Pat Hare, Trisha Kluge, Kun Li and Sandra Porifiro"
S198397890,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,CL-RM,Providencia,L20659338,Plaza El Bosque,-33.4386548,-70.591105,2024-10-06,05:44 PM,eBird - Traveling Count,14,0,.71,,1
S198993960,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,CL-RM,Providencia,L4861681,Plaza Uruguay,-33.4371584,-70.5927157,2024-10-09,10:09 PM,eBird - Traveling Count,432,0,3.44,,1
S199973075,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,CL-LI,Rancagua,L37489200,"887 Pedro Aguirre Cerda, Rancagua, O'Higgins, CL (-34.163, -70.746)",-34.1625532,-70.7457884,2024-10-23,10:33 AM,eBird - Traveling Count,4,0,.1,,1
S155611564,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,12,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2023-12-02,09:09 AM,eBird - Traveling Count,167,1,2.19,,3
S166695330,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-CA,San Mateo,L381276,Don Edwards NWR--Ravenswood Salt Ponds R1/R2,37.498727,-122.1415758,2024-03-31,08:25 AM,eBird - Traveling Count,260,0,6.31,,2
S196121721,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-CA,Santa Clara,L279253,Lake Cunningham,37.3354711,-121.8062038,2024-09-22,08:14 AM,eBird - Traveling Count,179,1,3.91,,2
S161327433,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,6,US-CA,Santa Clara,L29211238,"Lake Cunningham Park, San Jose US-CA 37.33776, -121.80500",37.337761,-121.804998,2024-02-11,08:47 AM,eBird - Traveling Count,221,1,4.686,,3
S154259403,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,25,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2023-11-11,08:12 AM,eBird - Traveling Count,171,1,2.623,,17,,,"Santa Clara Valley Audubon Society field trip with Vinayak Hebbagil, Eve Meier and Shweta Shidhore leading. For more information about membership, field trips and classes, visit scvas.org"
S166301587,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2024-03-28,05:26 PM,eBird - Traveling Count,100,1,2.52,,3
S175356028,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2024-05-18,09:11 AM,eBird - Traveling Count,19,1,.59,,2
S165048752,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2024-03-16,08:07 AM,eBird - Traveling Count,257,1,7.82,,2
S162799737,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,1,US-CA,Santa Clara,L1305605,Sunnyvale WPCP--Landfill,37.4199078,-122.0202327,2024-02-24,07:54 AM,eBird - Traveling Count,194,1,3.703,,3
S150584251,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,24,US-CA,Santa Clara,L210223,Vasona Lake County Park,37.2385116,-121.9709873,2023-09-23,10:21 AM,eBird - Traveling Count,127,1,2.6,,3
S171944260,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,1,MX-DIF,Xochimilco,L246858,Parque Ecológico de Xochimilco,19.2919773,-99.0963364,2024-05-03,04:25 PM,eBird - Traveling Count,48,1,1.92,,2
S177365407,Band-tailed Pigeon,Patagioenas fasciata,1929,X,US-CA,Santa Clara,L279577,Henry Coe SP--NW Region (HQ and trails access) (SCL Co.),37.1878496,-121.5463497,2024-05-19,08:05 AM,eBird - Traveling Count,180,0,3.,,1
S198994241,Chilean Pigeon,Patagioenas araucana,1940,2,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,03:13 PM,eBird - Traveling Count,117,0,3.35,,1,,,,625246747
S165252927,Eurasian Collared-Dove,Streptopelia decaocto,1994,3,US-CA,Alameda,L582754,San Leandro Marina,37.695231,-122.1906281,2024-03-17,09:00 AM,eBird - Traveling Count,159,1,3.542,,3
S185253926,Eurasian Collared-Dove,Streptopelia decaocto,1994,2,US-FL,Miami-Dade,L34282093,"1550 Northwest 14th Court, Miami, Florida, US (25.783, -80.219)",25.78289,-80.2194136,2024-07-04,09:39 AM,eBird - Casual Observation,,0,,,1
S185644070,Eurasian Collared-Dove,Streptopelia decaocto,1994,2,US-FL,Monroe,L5713636,Sunset Bay Park on Grassy Key,24.7584646,-80.9665239,2024-07-06,11:11 AM,eBird - Stationary Count,11,1,,,1
S185628236,Eurasian Collared-Dove,Streptopelia decaocto,1994,1,US-FL,Monroe,L653891,Windley Key Fossil Reef Geological SP,24.9498572,-80.5963683,2024-07-06,09:32 AM,eBird - Traveling Count,46,1,1.46,,1
S196121721,Eurasian Collared-Dove,Streptopelia decaocto,1994,6,US-CA,Santa Clara,L279253,Lake Cunningham,37.3354711,-121.8062038,2024-09-22,08:14 AM,eBird - Traveling Count,179,1,3.91,,2
S165048752,Eurasian Collared-Dove,Streptopelia decaocto,1994,1,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2024-03-16,08:07 AM,eBird - Traveling Count,257,1,7.82,,2
S173221717,Eurasian Collared-Dove,Streptopelia decaocto,1994,3,US-CA,Sonoma,L31513921,"7700 Joyce Drive, Sebastopol, California, US (38.419, -122.839)",38.4189139,-122.8391088,2024-05-10,08:09 AM,eBird - Traveling Count,22,1,.65,,1
S171944278,Inca Dove,Columbina inca,2205,2,MX-DIF,Coyoacán,L11181416,"Parque de las Montañas, Ciudad de México, MX (19.348, -99.123)",19.3479405,-99.1233828,2024-05-03,05:44 PM,eBird - Stationary Count,8,1,,,2
S171945643,Inca Dove,Columbina inca,2205,X,MX-DIF,Miguel Hidalgo,L580213,Bosque de Chapultepec--Primera Sección,19.4203071,-99.1859007,2024-05-04,09:39 AM,eBird - Traveling Count,76,0,3.04,,1
S170629025,Inca Dove,Columbina inca,2205,3,US-AZ,Santa Cruz,L247122,Paton Center for Hummingbirds (Patons' Yard),31.5390131,-110.7606337,2024-04-27,03:24 PM,eBird - Traveling Count,75,1,.38,,3
S171768235,Inca Dove,Columbina inca,2205,3,MX-MOR,Tepoztlán,L18546208,Morelos - Alrededores de Sitio Sagrado,18.9757038,-99.0547436,2024-05-03,07:20 AM,eBird - Traveling Count,104,1,1.1,,2
S185535945,Common Ground Dove,Columbina passerina,2206,1,US-FL,Miami-Dade,L127423,Bill Baggs Cape Florida SP,25.6733,-80.1582,2024-07-05,07:00 PM,eBird - Traveling Count,43,1,3.33,,1
S198398308,Picui Ground Dove,Columbina picui,2244,2,CL-RM,Colina,L9236260,Parque Quilapilún,-33.0922816,-70.7321478,2024-10-11,02:46 PM,eBird - Traveling Count,90,0,2.17,,1
S199524278,Black-winged Ground Dove,Metriopelia melanoptera,2264,3,CL-RM,Lo Barnechea,L1030452,Camino a La Parva--Vegas y Pastizales,-33.3442243,-70.299046,2024-10-19,12:42 PM,eBird - Traveling Count,27,1,.32,,2
S198398422,West Peruvian Dove,Zenaida meloda,2349,2,CL-RM,Lampa,L570658,SN Laguna Batuco,-33.2064427,-70.8279133,2024-10-11,10:44 AM,eBird - Traveling Count,147,0,2.32,,1
S198994043,West Peruvian Dove,Zenaida meloda,2349,5,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,11:03 AM,eBird - Traveling Count,164,0,2.13,,1
S171944278,White-winged Dove,Zenaida asiatica,2350,1,MX-DIF,Coyoacán,L11181416,"Parque de las Montañas, Ciudad de México, MX (19.348, -99.123)",19.3479405,-99.1233828,2024-05-03,05:44 PM,eBird - Stationary Count,8,1,,,2
S170507585,White-winged Dove,Zenaida asiatica,2350,X,US-AZ,Pima,L30998762,"111 South La Cañada Drive, Green Valley, Arizona, US (31.869, -110.995)",31.8690573,-110.9949609,2024-04-27,06:43 AM,eBird - Casual Observation,,0,,,1
S170587133,White-winged Dove,Zenaida asiatica,2350,10,US-AZ,Pima,L913627,Green Valley--Desert Meadows Park,31.8552155,-110.9860539,2024-04-27,07:30 AM,eBird - Traveling Count,60,1,1.609,,6,,,"Partly cloudy, breezy, 55-59F"
S170587140,White-winged Dove,Zenaida asiatica,2350,2,US-AZ,Pima,L211809,Madera Canyon--Proctor Rd.,31.739938,-110.886147,2024-04-27,08:53 AM,eBird - Traveling Count,98,1,1.931,,6,,,"Patchy clouds, 58 F"
S170824754,White-winged Dove,Zenaida asiatica,2350,2,US-AZ,Pima,L580481,Mt. Lemmon--Babad Do'ag Vista,32.30937,-110.721,2024-04-28,07:15 AM,eBird - Stationary Count,10,1,,,6,,,"Sunny, 60 F"
S170824758,White-winged Dove,Zenaida asiatica,2350,4,US-AZ,Pima,L284779,Mt. Lemmon--Gordon Hirabayashi RA (Prison Camp),32.3377823,-110.718673,2024-04-28,07:45 AM,eBird - Traveling Count,36,1,.966,,6,,,"Sunny, 57 F"
S170857525,White-winged Dove,Zenaida asiatica,2350,1,US-AZ,Pima,L1406596,Saguaro NP--West--Desert Discovery Trail,32.2625304,-111.2106575,2024-04-28,03:58 PM,eBird - Traveling Count,28,1,.61,,3
S170850373,White-winged Dove,Zenaida asiatica,2350,1,US-AZ,Pima,L2257540,Saguaro NP--West--Red Hills Visitors Center,32.2542072,-111.1972591,2024-04-28,03:37 PM,eBird - Traveling Count,13,1,.2,,3
S170587152,White-winged Dove,Zenaida asiatica,2350,8,US-AZ,Santa Cruz,L268114,Madera Canyon--Santa Rita Lodge,31.7251514,-110.8801067,2024-04-27,10:40 AM,eBird - Stationary Count,20,1,,,6,,,"Patchy clouds, 59 F"
S170652033,White-winged Dove,Zenaida asiatica,2350,X,US-AZ,Santa Cruz,L2064166,Patagonia Lake SP--Birding Trail,31.496718,-110.848945,2024-04-27,05:57 PM,eBird - Traveling Count,80,1,2.94,,3
S170629025,White-winged Dove,Zenaida asiatica,2350,X,US-AZ,Santa Cruz,L247122,Paton Center for Hummingbirds (Patons' Yard),31.5390131,-110.7606337,2024-04-27,03:24 PM,eBird - Traveling Count,75,1,.38,,3
S171944260,White-winged Dove,Zenaida asiatica,2350,2,MX-DIF,Xochimilco,L246858,Parque Ecológico de Xochimilco,19.2919773,-99.0963364,2024-05-03,04:25 PM,eBird - Traveling Count,48,1,1.92,,2
S198398308,Eared Dove,Zenaida auriculata,2361,10,CL-RM,Colina,L9236260,Parque Quilapilún,-33.0922816,-70.7321478,2024-10-11,02:46 PM,eBird - Traveling Count,90,0,2.17,,1
S198994397,Eared Dove,Zenaida auriculata,2361,1,CL-RM,Las Condes,L2405196,Parque Natural Aguas de Ramón,-33.4345214,-70.502851,2024-10-13,08:48 AM,eBird - Traveling Count,335,0,9.69,,1
S199524285,Eared Dove,Zenaida auriculata,2361,1,CL-RM,Lo Barnechea,L6057635,Camino a Farellones--Plazoleta Negra,-33.3520484,-70.329296,2024-10-19,01:26 PM,eBird - Traveling Count,10,1,.26,,2
S201166125,Eared Dove,Zenaida auriculata,2361,2,CL-LI,Machalí,L29033793,Parque Jardín Las Flores,-34.1785867,-70.6920726,2024-10-22,12:44 PM,eBird - Casual Observation,,0,,,1
S198397890,Eared Dove,Zenaida auriculata,2361,2,CL-RM,Providencia,L20659338,Plaza El Bosque,-33.4386548,-70.591105,2024-10-06,05:44 PM,eBird - Traveling Count,14,0,.71,,1
S197782095,Eared Dove,Zenaida auriculata,2361,1,CL-RM,Providencia,L5274009,Plaza La Alcaldesa,-33.4361844,-70.6003922,2024-10-06,01:25 PM,eBird - Casual Observation,,0,,,1
S198993960,Eared Dove,Zenaida auriculata,2361,2,CL-RM,Providencia,L4861681,Plaza Uruguay,-33.4371584,-70.5927157,2024-10-09,10:09 PM,eBird - Traveling Count,432,0,3.44,,1
S198994043,Eared Dove,Zenaida auriculata,2361,1,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,11:03 AM,eBird - Traveling Count,164,0,2.13,,1
S199680323,Eared Dove,Zenaida auriculata,2361,2,CL-LI,Rancagua,L37489200,"887 Pedro Aguirre Cerda, Rancagua, O'Higgins, CL (-34.163, -70.746)",-34.1625532,-70.7457884,2024-10-20,06:49 PM,eBird - Casual Observation,,0,,,1
S199973075,Eared Dove,Zenaida auriculata,2361,2,CL-LI,Rancagua,L37489200,"887 Pedro Aguirre Cerda, Rancagua, O'Higgins, CL (-34.163, -70.746)",-34.1625532,-70.7457884,2024-10-23,10:33 AM,eBird - Traveling Count,4,0,.1,,1
S199105465,Eared Dove,Zenaida auriculata,2361,2,CL-RM,Ñuñoa,L37371795,"5395 Avenida Echeñique, Ñuñoa, Región Metropolitana, CL (-33.446, -70.575)",-33.4464158,-70.5747796,2024-10-16,09:06 AM,eBird - Casual Observation,,0,,,1
S165759832,Mourning Dove,Zenaida macroura,2373,1,US-CA,Alameda,L28296664,"Anthony Chabot Regional Park, Castro Valley US-CA 37.71526, -122.10225",37.715263,-122.10225,2024-03-23,03:59 PM,eBird - Traveling Count,106,1,3.868,,3
S190446672,Mourning Dove,Zenaida macroura,2373,1,US-CA,Alameda,L13758035,Coyote Hills Regional Park--D.U.S.T. Trail,37.5603121,-122.0789314,2024-07-20,08:55 AM,eBird - Traveling Count,162,1,7.184,,3
S152332833,Mourning Dove,Zenaida macroura,2373,1,US-CA,Alameda,L1341883,Coyote Hills Regional Park--Visitor Center area,37.5533565,-122.0907479,2023-10-15,09:31 AM,eBird - Traveling Count,181,1,5.39,,5
S165845247,Mourning Dove,Zenaida macroura,2373,1,US-CA,Alameda,L1341883,Coyote Hills Regional Park--Visitor Center area,37.5533565,-122.0907479,2024-03-24,09:07 AM,eBird - Traveling Count,200,1,2.2,,2
S169311392,Mourning Dove,Zenaida macroura,2373,4,US-CA,Los Angeles,L22632489,Ballona Lagoon,33.9717874,-118.4588458,2024-04-19,09:00 AM,eBird - Traveling Count,43,1,2.05,,1
S185644070,Mourning Dove,Zenaida macroura,2373,3,US-FL,Monroe,L5713636,Sunset Bay Park on Grassy Key,24.7584646,-80.9665239,2024-07-06,11:11 AM,eBird - Stationary Count,11,1,,,1
S185628236,Mourning Dove,Zenaida macroura,2373,1,US-FL,Monroe,L653891,Windley Key Fossil Reef Geological SP,24.9498572,-80.5963683,2024-07-06,09:32 AM,eBird - Traveling Count,46,1,1.46,,1
S168448531,Mourning Dove,Zenaida macroura,2373,1,CA-ON,Peel,L4047590,Mississauga--Ben Machree Park,43.5408026,-79.5884585,2024-04-13,09:10 AM,IBA Canada (protocol),45,1,1.6,,26,,,"Very windy but good visibility. Temperatures between 4 and 6 oC   This list is a summary of birds for the IBA WELO count and The Riverwood Conservancy sponsored bird walk at Ben Machree Park and surroundings. Some 26 birdwatchers challenged the winds on a walk along the lake,  A Harlequin Duck was a nice surprises photographers by Pat Hare.  Thanks for the help to Pat Hare, Trisha Kluge, Malcolm Stewart, Ken Li and Sandra Porifiro"
S167691530,Mourning Dove,Zenaida macroura,2373,4,CA-ON,Peel,L358508,Mississauga--Springbank Meadows Park,43.5313935,-79.6451669,2024-04-08,08:07 AM,eBird - Traveling Count,42,1,1.57,,1
